"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.282582762E2,2.676858615E-1,4.437171292E-1,2.216819787E-1
6.282682402E2,2.408688860E-1,4.087624741E-1,2.011945045E-1
6.282782033E2,2.368485598E-1,3.603685784E-1,2.135793458E-1
6.282881672E2,2.449514485E-1,2.994996482E-1,1.914964588E-1
6.282981312E2,1.971783810E-1,2.132029313E-1,1.738988248E-1
6.283080943E2,1.742205678E-1,1.396069515E-1,1.555208798E-1
6.283180583E2,1.692425042E-1,8.903964579E-2,1.766174877E-1
6.283280222E2,1.412369359E-1,1.678326309E-2,2.132385993E-1
6.283379853E2,1.342116525E-1,-1.554072976E-2,2.875634345E-1
6.283479493E2,2.221182175E-1,9.256142378E-3,3.245763096E-1
6.283579122E2,2.231956036E-1,6.478714943E-3,3.215746415E-1
6.283678762E2,2.244525357E-1,9.868345857E-3,3.932509804E-1
6.283778403E2,2.032186644E-1,2.492492616E-2,3.592467901E-1
6.283878032E2,1.201618166E-1,4.699641109E-2,3.145892653E-1
6.283977672E2,7.998837523E-2,4.963233590E-2,3.266757524E-1
6.284077313E2,6.057145312E-2,5.351137877E-2,3.090917131E-1
6.284176943E2,3.144318290E-2,1.066479510E-1,2.914616270E-1
6.284276582E2,-2.185009472E-2,1.707287568E-1,2.422061442E-1
6.284376222E2,-9.853515856E-2,2.555379421E-1,2.256463909E-1
6.284475853E2,-1.858761151E-1,3.028974652E-1,2.134352119E-1
6.284575492E2,-2.372523831E-1,3.419773310E-1,1.891448548E-1
6.284675132E2,-2.562906249E-1,3.561989290E-1,1.821260034E-1
6.284774763E2,-2.587646549E-1,3.386151820E-1,1.833547957E-1
6.284874402E2,-2.565626666E-1,3.165852123E-1,1.768908450E-1
6.284974032E2,-2.187479190E-1,2.615173048E-1,1.854771888E-1
6.285073673E2,-1.728311963E-1,2.352843565E-1,2.024127719E-1
6.285173313E2,-1.604643352E-1,1.845077205E-1,2.473524249E-1
6.285272942E2,-1.418104016E-1,1.491472685E-1,2.919351053E-1
6.285372582E2,-1.110662533E-1,1.193030798E-1,3.469984813E-1
6.285472223E2,-1.103106469E-1,9.980203092E-2,3.689031744E-1
6.285571852E2,-1.149608644E-1,6.629456162E-2,3.685847935E-1
6.285671492E2,-1.122260486E-1,6.839897454E-2,3.776199111E-1
6.285771133E2,-1.161773776E-1,6.911993623E-2,3.571733674E-1
6.285870762E2,-1.128237071E-1,6.947837055E-2,3.495022590E-1
6.285970402E2,-9.539542302E-2,9.496229053E-2,3.192873569E-1
6.286070043E2,-4.575058870E-2,1.321909279E-1,2.742668661E-1
6.286169673E2,-1.876437284E-2,1.666573405E-1,2.716360576E-1
6.286269312E2,-1.191275172E-2,1.901058447E-1,2.305650687E-1
6.286368942E2,-6.012428731E-2,1.969465023E-1,1.807093692E-1
6.286468583E2,-9.520312272E-2,1.872173202E-1,1.461969097E-1
6.286568222E2,-1.332793871E-1,1.491420060E-1,1.613166399E-1
6.286667852E2,-1.693346344E-1,9.962018251E-2,2.954796875E-1
6.286767493E2,-1.592116423E-1,8.088277996E-2,2.786948164E-1
6.286867133E2,-1.083243477E-1,8.529859722E-2,1.379616912E-1
6.286966762E2,-6.617103919E-2,6.828904688E-2,1.063446267E-1
6.287066403E2,-2.508601695E-2,6.647582531E-2,-2.134935379E-2
6.287166043E2,1.083313644E-2,9.261697233E-2,1.464683667E-2
6.287265672E2,2.163308993E-2,9.878169179E-2,4.827929020E-2
6.287365312E2,7.647427171E-4,1.394221795E-1,1.747862859E-1
6.287464953E2,-6.402364925E-2,1.795551288E-1,2.043005455E-1
6.287564582E2,-7.637428433E-2,2.690169436E-1,1.913805377E-1
6.287664222E2,-6.433494039E-2,3.069016385E-1,2.569056058E-1
6.287763853E2,3.291251510E-4,2.680398738E-1,2.439844286E-1
6.287863493E2,1.108951492E-1,2.297131294E-1,2.558088143E-1
6.287963132E2,1.855942793E-1,2.198915613E-1,1.937615240E-1
6.288062763E2,2.271727335E-1,1.890211862E-1,1.653920031E-1
6.288162403E2,2.078973140E-1,1.844398928E-1,1.470916799E-1
6.288262042E2,1.811257640E-1,2.410333389E-1,9.508245081E-2
6.288361672E2,1.553901945E-1,2.692338753E-1,7.630002469E-2
6.288461313E2,1.551793293E-1,2.843465889E-1,5.526525110E-2
6.288560952E2,1.104653057E-1,2.322338641E-1,5.333260015E-2
6.288660582E2,5.783970706E-2,1.541706115E-1,5.103347495E-2
6.288760223E2,1.932248957E-2,1.129424787E-1,3.725173384E-2
6.288859863E2,7.226449572E-2,7.688386917E-2,4.230592087E-2
6.288959492E2,1.056739511E-1,5.704660535E-2,8.001212955E-2
6.289059132E2,1.216766839E-1,3.528326869E-2,1.056879844E-1
6.289158763E2,1.063193375E-1,4.581234992E-2,7.855383396E-2
6.289258402E2,1.237850437E-1,9.525991380E-2,1.596874595E-2
6.289358042E2,1.709542400E-1,1.223927486E-1,-2.234688878E-2
6.289457673E2,1.949701434E-1,1.307525128E-1,-1.625409007E-2
6.289557311E2,2.020935870E-1,1.363477135E-1,-4.219233871E-2
6.289656951E2,1.688893689E-1,1.189487386E-1,-1.599213481E-2
6.289756581E2,1.278787525E-1,9.573002994E-2,4.876577854E-4
6.289856221E2,1.056358711E-1,5.266704082E-2,4.137022018E-2
6.289955861E2,1.120498281E-1,1.569626570E-2,5.363621682E-2
6.290055491E2,1.428416312E-1,-4.116439819E-4,2.662909716E-2
6.290155131E2,1.951281644E-1,-1.418125212E-2,5.512170196E-2
6.290254771E2,2.527985946E-1,1.490630686E-2,-4.990233108E-2
6.290354401E2,2.899813313E-1,4.440726399E-2,-1.285298400E-1
6.290454041E2,3.246791475E-1,8.592658818E-2,-1.850301692E-1
6.290553681E2,2.999003287E-1,1.115017247E-1,-2.313216984E-1
6.290653311E2,2.944554745E-1,1.358851987E-1,-1.590398803E-1
6.290752951E2,2.146132797E-1,9.852382958E-2,-9.396811768E-2
6.290852581E2,1.553516029E-1,4.064458072E-2,-3.543836609E-2
6.290952221E2,7.528268225E-2,-9.110546708E-3,1.434716687E-2
6.291051861E2,7.606240846E-2,-2.850576103E-2,5.730329812E-2
6.291151491E2,9.894936070E-2,-1.459932804E-2,4.447406843E-2
6.291251131E2,1.321085918E-1,-6.865215898E-3,2.112043530E-2
6.291350771E2,1.831223689E-1,9.577154517E-3,1.632908061E-2
6.291450401E2,2.203516641E-1,1.420288682E-2,-5.332543731E-2
6.291550041E2,1.865589968E-1,8.259776831E-3,-7.668959543E-2
6.291649681E2,1.136878525E-1,-1.758374691E-2,-2.548304290E-2
6.291749311E2,8.886912636E-2,-4.250691891E-2,-4.193506122E-2
6.291848951E2,7.969784170E-2,-4.765597701E-2,-6.055698127E-2
6.291948591E2,7.272741247E-2,-3.783148527E-2,-3.576595634E-2
6.292048221E2,7.001364660E-2,-3.243976772E-2,-6.986721039E-2
6.292147861E2,5.862111434E-2,-3.559667945E-2,-4.175847530E-2
6.292247501E2,8.980643503E-2,-2.659313679E-2,-4.273949191E-2
6.292347131E2,7.017689355E-2,-4.927156270E-2,-1.032954499E-1
6.292446771E2,7.236035351E-2,-5.530939758E-2,-1.427597702E-1
6.292546401E2,2.451960448E-2,-5.113390088E-2,-1.384395549E-1
6.292646041E2,-6.324019544E-3,-5.391191304E-2,-4.119480371E-2
6.292745681E2,1.081559479E-2,-4.070246816E-2,4.653798938E-2
6.292845311E2,7.657480728E-2,1.602020144E-2,-1.057489416E-1
6.292944951E2,1.008741910E-1,8.086172998E-2,-2.141873100E-1
6.293044591E2,5.208542559E-2,1.229599285E-1,-2.663851118E-1
6.293144221E2,-4.321381073E-2,1.064403749E-1,-2.681793299E-1
6.293243861E2,-9.905519530E-2,7.053028464E-2,-2.458584613E-1
6.293343501E2,-9.104571585E-2,3.327533484E-2,-7.928912133E-2
6.293443131E2,-1.146773841E-1,4.197072923E-2,-2.434195876E-2
6.293542771E2,-9.081749171E-2,5.925042093E-2,-1.746080920E-2
6.293642411E2,-4.038569525E-2,8.438409269E-2,-5.757080823E-2
6.293742041E2,4.141356267E-2,7.582669258E-2,-1.585732725E-1
6.293841681E2,1.034399127E-1,5.728575647E-2,-2.057366216E-1
6.293941321E2,1.097884905E-1,5.265476167E-2,-2.096563026E-1
6.294040951E2,4.884950336E-2,4.669235587E-2,-2.021455541E-1
6.294140591E2,-9.477751851E-3,6.859836459E-2,-1.879064146E-1
6.294240221E2,-2.090200525E-2,7.883216143E-2,-1.498387018E-1
6.294339861E2,-3.604775559E-2,7.829480231E-2,-1.315646911E-1
6.294439501E2,-4.874173187E-2,1.135049808E-1,-1.220223275E-1
6.294539131E2,-4.948630169E-2,1.385772568E-1,-1.010340393E-1
6.294638771E2,-4.467484720E-2,1.346321404E-1,-8.064699098E-2
6.294738411E2,-4.989615496E-2,1.341088146E-1,-6.870010614E-2
6.294838041E2,-7.350903902E-2,1.473410636E-1,-8.043692976E-2
6.294937681E2,-1.076358746E-1,1.752819836E-1,-7.778989524E-2
6.295037321E2,-1.082099250E-1,1.921529549E-1,-7.165762782E-2
6.295136951E2,-8.613317762E-2,1.924727976E-1,-6.259005815E-2
6.295236591E2,-8.678232819E-2,1.184955794E-1,-5.120552927E-2
6.295336231E2,-1.189735527E-1,5.586780667E-2,-6.315913841E-2
6.295435861E2,-1.575930965E-1,3.040493667E-2,2.859434634E-3
6.295535501E2,-1.959539009E-1,3.747655928E-2,5.719951004E-2
6.295635141E2,-2.389283778E-1,7.795098603E-2,1.137686902E-1
6.295734771E2,-2.677901977E-1,7.810359836E-2,1.713620102E-1
6.295834411E2,-2.618584533E-1,1.058188158E-1,7.147519469E-2
6.295934051E2,-2.695028106E-1,7.859301031E-2,4.841026783E-2
6.296033681E2,-2.842833110E-1,3.369574964E-2,4.995831817E-2
6.296133321E2,-2.627052215E-1,-3.473363042E-2,3.364253998E-2
6.296232961E2,-2.481424385E-1,-8.280066669E-2,9.144036636E-2
6.296332591E2,-2.619368973E-1,-1.163326943E-1,1.039702186E-1
6.296432231E2,-2.466009663E-1,-8.540326238E-2,1.656808555E-3
6.296531861E2,-2.290445917E-1,-4.952884018E-2,-3.778105304E-2
6.296631501E2,-1.995144898E-1,-4.400614500E-3,-1.445443404E-1
6.296731141E2,-1.965640396E-1,2.833560705E-2,-1.909712327E-1
6.296830771E2,-2.503724387E-1,2.386248708E-2,-8.787064120E-2
6.296930411E2,-3.302161684E-1,-1.639617741E-2,3.136651129E-2
6.297030051E2,-3.967487848E-1,-6.916846812E-2,1.329957971E-1
6.297129681E2,-5.036143618E-1,-1.141996300E-1,1.384914489E-1
6.297229321E2,-5.991008918E-1,-1.520726305E-1,1.112355302E-1
6.297328961E2,-6.598896421E-1,-1.369868141E-1,5.005070418E-2
6.297428591E2,-6.969016401E-1,-7.599567711E-2,-4.342610121E-2
6.297528231E2,-6.218866872E-1,-1.697037399E-2,-1.643719563E-1
6.297627871E2,-4.902426567E-1,7.179211378E-3,-3.132797813E-1
6.297727501E2,-3.516838552E-1,2.832215846E-2,-4.116053903E-1
6.297827141E2,-2.588867521E-1,8.586987019E-2,-4.540745947E-1
6.297926781E2,-2.829541293E-1,8.129150033E-2,-4.064852759E-1
6.298026411E2,-3.302247199E-1,4.736361623E-2,-3.090171611E-1
6.298126051E2,-3.588243288E-1,-2.023136616E-4,-2.345318198E-1
6.298225681E2,-4.124112463E-1,-6.774525583E-2,-2.353491144E-1
6.298325321E2,-4.393355913E-1,-1.206303978E-1,-2.759111032E-1
6.298424961E2,-4.324777575E-1,-1.608914012E-1,-3.170339862E-1
6.298524591E2,-4.301567783E-1,-1.829775041E-1,-3.575864732E-1
6.298624231E2,-4.590157843E-1,-1.919944954E-1,-3.178100578E-1
6.298723871E2,-4.966660058E-1,-1.933492953E-1,-1.639301991E-1
6.298823501E2,-5.280865673E-1,-2.136432266E-1,-1.390372865E-1
6.298923141E2,-5.164289369E-1,-1.972429562E-1,-1.783093795E-1
6.299022781E2,-5.054553211E-1,-1.777769905E-1,-3.153074495E-1
6.299122411E2,-4.961647533E-1,-1.516756046E-1,-4.107227531E-1
6.299222051E2,-5.082266456E-1,-8.935071766E-2,-3.856550087E-1
6.299321691E2,-5.463741728E-1,-4.660347819E-2,-3.065215695E-1
6.299421321E2,-5.877290806E-1,-1.755100250E-2,-1.949394456E-1
6.299520957E2,-6.368408681E-1,-2.857358873E-2,-1.540144908E-1
6.299620597E2,-6.862026241E-1,-6.183489025E-2,-1.437757239E-1
6.299720227E2,-7.064097974E-1,-9.821451187E-2,-1.745741782E-1
6.299819867E2,-7.124892206E-1,-1.718245250E-1,-2.584748523E-1
6.299919507E2,-6.920672353E-1,-2.089204305E-1,-3.722910511E-1
6.300019137E2,-7.169462608E-1,-2.569126225E-1,-4.567328851E-1
6.300118777E2,-7.714443572E-1,-2.646081430E-1,-5.007918012E-1
6.300218417E2,-8.329532652E-1,-1.944971037E-1,-4.905536190E-1
6.300318047E2,-9.023462664E-1,-1.085851336E-1,-4.377181783E-1
6.300417687E2,-9.241054369E-1,7.463152170E-2,-3.928962006E-1
6.300517317E2,-8.896354428E-1,2.546860027E-1,-3.326290950E-1
6.300616957E2,-8.680793899E-1,4.640654397E-1,-3.061827233E-1
6.300716597E2,-7.919052266E-1,6.843569505E-1,-2.690498342E-1
6.300816227E2,-6.459568235E-1,6.967419380E-1,-3.639210543E-1
6.300915867E2,-4.517609976E-1,4.851756424E-1,-4.856564297E-1
6.301015507E2,-3.008820396E-1,3.411429334E-1,-3.921574049E-1
6.301115137E2,-1.583997929E-1,2.379787534E-1,-2.298131168E-1
6.301214777E2,1.042310044E-2,1.206567103E-1,-9.205739379E-2
6.301314417E2,1.213922535E-1,-3.444711685E-2,-1.421078056E-2
6.301414047E2,1.405441140E-1,-2.005530649E-1,-3.526748121E-3
6.301513687E2,6.612053387E-2,-3.546336293E-1,2.632650375E-2
6.301613327E2,-4.507980343E-2,-5.188088268E-1,8.379790932E-2
6.301712957E2,-1.059321787E-1,-6.039817089E-1,2.326025310E-1
6.301812597E2,-2.621230398E-1,-6.136442327E-1,3.080688889E-1
6.301912237E2,-4.324990998E-1,-5.675816220E-1,2.964234281E-1
6.302011867E2,-5.846563688E-1,-4.914795256E-1,1.887481213E-1
6.302111507E2,-6.882549237E-1,-3.208238590E-1,3.428105593E-2
6.302211147E2,-6.988068822E-1,-9.193577170E-2,-9.009886891E-2
6.302310777E2,-5.995875263E-1,1.382112211E-1,-2.388763011E-1
6.302410417E2,-4.727033852E-1,3.486992902E-1,-3.248631155E-1
6.302510057E2,-3.276998191E-1,5.026582325E-1,-3.617355113E-1
6.302609687E2,-2.820764074E-1,5.900325912E-1,-3.851417693E-1
6.302709327E2,-3.079600576E-1,5.824323803E-1,-3.567780957E-1
6.302808967E2,-3.332426141E-1,5.739352065E-1,-2.454254749E-1
6.302908597E2,-3.668532868E-1,4.964689547E-1,-1.663652721E-1
6.303008237E2,-3.797504903E-1,3.721208972E-1,-1.408173251E-1
6.303107867E2,-3.545259675E-1,2.877444059E-1,-1.319587934E-1
6.303207507E2,-3.470593654E-1,2.057372063E-1,-2.043810908E-1
6.303307147E2,-2.908698157E-1,1.077893275E-1,-2.942011937E-1
6.303406777E2,-2.217558729E-1,7.351470351E-2,-3.278297004E-1
6.303506417E2,-1.934588575E-1,5.015800059E-2,-2.986664200E-1
6.303606057E2,-1.181092246E-1,4.051009476E-2,-2.437473240E-1
6.303705687E2,-4.468668781E-2,9.446586192E-2,-2.085046935E-1
6.303805327E2,-1.742404483E-2,1.361494929E-1,-1.616683500E-1
6.303904967E2,2.002671361E-2,1.649750966E-1,-1.065981035E-1
6.304004597E2,2.252690993E-2,2.122638685E-1,-2.829701543E-2
6.304104237E2,1.173404619E-2,1.980615664E-1,2.552075744E-2
6.304203877E2,-1.591115087E-2,1.832809746E-1,6.388755530E-2
6.304303507E2,-3.233298294E-2,1.582648319E-1,7.464438558E-2
6.304403147E2,-5.377976596E-2,1.435421276E-1,9.964474082E-2
6.304502787E2,-3.658325091E-2,1.499150079E-1,9.849722475E-2
6.304602417E2,-3.570982307E-2,1.580648571E-1,3.797620386E-2
6.304702057E2,-2.252639830E-3,1.303835535E-1,8.571725786E-3
6.304801697E2,2.629434407E-2,8.965535760E-2,1.491990164E-2
6.304901327E2,3.568870001E-2,4.458618879E-2,3.623811901E-3
6.305000967E2,1.288349915E-1,-8.643938899E-3,5.994097710E-2
6.305100607E2,1.992685778E-1,-2.853031933E-2,9.452959657E-2
6.305200237E2,2.658541115E-1,-6.392176151E-3,1.334553882E-1
6.305299877E2,3.302358297E-1,5.557193756E-3,1.532856354E-1
6.305399507E2,2.917583732E-1,2.542486310E-2,1.860522625E-1
6.305499147E2,2.451307753E-1,3.076921821E-2,1.884040126E-1
6.305598787E2,2.019508418E-1,3.697603762E-2,2.625244877E-1
6.305698417E2,1.622415233E-1,3.260758281E-2,3.779301059E-1
6.305798057E2,1.878036498E-1,4.183039606E-2,3.816444035E-1
6.305897697E2,2.237178330E-1,-9.163171649E-3,2.499452265E-1
6.305997327E2,2.965561599E-1,-2.293511868E-2,1.254262841E-1
6.306096967E2,3.424758062E-1,1.765859127E-3,5.467175871E-2
6.306196607E2,3.315039445E-1,3.937398076E-2,8.550968170E-2
6.306296237E2,3.210486844E-1,7.122961164E-2,1.618089755E-1
6.306395877E2,3.015818417E-1,8.496706009E-2,2.001772352E-1
6.306495517E2,3.287911288E-1,1.089891762E-1,2.494939676E-1
6.306595147E2,3.700740793E-1,1.415248382E-1,2.693508196E-1
6.306694787E2,4.318617533E-1,1.340936118E-1,2.217813814E-1
6.306794427E2,4.789097661E-1,1.057270145E-1,1.563508920E-1
6.306894057E2,5.339867368E-1,1.012878084E-1,1.184786224E-1
6.306993697E2,5.894082548E-1,7.850705624E-2,5.688639164E-2
6.307093337E2,5.827687414E-1,3.472953737E-2,1.838963941E-2
6.307192967E2,5.529365395E-1,-9.617500305E-3,1.270512253E-2
6.307292607E2,5.279089947E-1,1.221366405E-2,3.919271708E-2
6.307392247E2,4.689582436E-1,4.196371257E-2,5.488693625E-2
6.307491877E2,4.410309184E-1,7.740719497E-2,7.075364828E-2
6.307591517E2,4.344677112E-1,9.019564033E-2,3.938567519E-2
6.307691157E2,3.772449584E-1,1.323470485E-1,-8.139324188E-4
6.307790787E2,3.443398985E-1,1.679156613E-1,-6.276518226E-2
6.307890427E2,3.012112744E-1,1.575690132E-1,-1.406863475E-1
6.307990067E2,2.975399539E-1,9.961258113E-2,-1.933954883E-1
6.308089697E2,3.223910590E-1,-9.521605968E-3,-2.194938044E-1
6.308189337E2,3.203347394E-1,-1.428387076E-1,-1.803468418E-1
6.308288967E2,2.707098587E-1,-2.544146919E-1,-6.836666867E-2
6.308388607E2,2.206764038E-1,-3.361108196E-1,3.026270315E-2
6.308488247E2,2.022367707E-1,-4.779935074E-1,9.050203443E-2
6.308587877E2,2.335639594E-1,-5.624635541E-1,1.167196338E-1
6.308687517E2,3.152491236E-1,-5.993162155E-1,1.318840952E-1
6.308787157E2,4.120094329E-1,-6.021591318E-1,1.147049756E-1
6.308886787E2,4.968843994E-1,-5.309856534E-1,9.152982876E-2
6.308986427E2,5.290088560E-1,-4.614657676E-1,3.014122725E-2
6.309086067E2,5.686159945E-1,-4.034502786E-1,-3.569125816E-2
6.309185697E2,6.100306535E-1,-2.810376495E-1,-1.223037247E-1
6.309285337E2,6.046728498E-1,-1.718239403E-1,-2.570320518E-1
6.309384977E2,5.349926041E-1,-1.021403325E-1,-3.415089691E-1
6.309484613E2,4.227250403E-1,-6.925851524E-2,-3.587712653E-1
6.309584253E2,3.354557852E-1,-5.100175381E-2,-3.705370326E-1
6.309683893E2,2.964962259E-1,-2.777953684E-2,-3.525356483E-1
6.309783523E2,2.798354620E-1,1.629677474E-2,-3.192182136E-1
6.309883163E2,2.949760960E-1,4.897861719E-2,-3.117923959E-1
6.309982803E2,3.127592330E-1,1.122776502E-1,-3.239838405E-1
6.310082433E2,2.968489592E-1,1.063421416E-1,-4.164587255E-1
6.310182073E2,4.145254898E-1,1.864273614E-1,-4.527779746E-1
6.310281713E2,3.442710476E-1,1.448852330E-1,-5.168305676E-1
6.310381343E2,2.583682868E-1,7.649795294E-2,-6.254285650E-1
6.310480983E2,2.362324825E-1,7.906663477E-2,-6.623793134E-1
6.310580623E2,2.078824036E-1,1.473527580E-1,-5.837006414E-1
6.310680253E2,1.391292340E-1,1.846410370E-1,-5.081228940E-1
6.310779893E2,6.213953018E-2,1.740657628E-1,-4.387702386E-1
6.310879533E2,2.528803825E-2,7.651257098E-2,-3.482986097E-1
6.310979163E2,5.280810490E-2,-6.950819135E-2,-3.412727416E-1
6.311078803E2,1.427704413E-1,-1.721110386E-1,-4.529415505E-1
6.311178433E2,1.806142057E-1,-2.723539495E-1,-4.951841752E-1
6.311278073E2,1.367574571E-1,-4.657500225E-1,-4.766601960E-1
6.311377713E2,2.101631100E-1,-5.024114799E-1,-4.307010810E-1
6.311477343E2,2.440768147E-1,-5.052660906E-1,-3.614618616E-1
6.311576983E2,2.147194067E-1,-4.542701840E-1,-2.584431311E-1
6.311676623E2,2.189701863E-1,-2.922058314E-1,-2.275654471E-1
6.311776253E2,1.886048645E-1,-1.421575069E-1,-2.595694511E-1
6.311875893E2,2.782697238E-1,8.157976806E-2,-2.047974126E-1
6.311975533E2,1.905841470E-1,2.029363900E-1,-3.490246877E-1
6.312075163E2,1.620156746E-1,3.292192912E-1,-6.343350439E-1
6.312174803E2,1.363430357E-1,4.441773051E-1,-8.745667295E-1
6.312274443E2,7.670523673E-2,4.961304009E-1,-1.051561947E0
6.312374073E2,7.967123687E-3,5.200934601E-1,-1.102014063E0
6.312473713E2,-1.329993054E-2,4.496602392E-1,-1.110030742E0
6.312573353E2,9.792478234E-3,3.163671112E-1,-1.031049915E0
6.312672983E2,7.249217167E-2,1.775319922E-1,-8.782095449E-1
6.312772623E2,1.193360435E-1,4.744957030E-2,-7.627213347E-1
6.312872263E2,1.289256234E-1,-6.666059732E-2,-6.673495929E-1
6.312971893E2,1.158433554E-1,-1.509675068E-1,-5.851706314E-1
6.313071533E2,1.137327299E-1,-1.975551975E-1,-5.738420896E-1
6.313171173E2,1.507364687E-1,-2.047478575E-1,-6.083839314E-1
6.313270803E2,1.801927677E-1,-1.887381810E-1,-6.649512112E-1
6.313370443E2,2.491364104E-1,-1.165244830E-1,-6.817338896E-1
6.313470083E2,2.759342728E-1,4.266128540E-2,-6.832880795E-1
6.313569713E2,3.126839501E-1,2.525985467E-1,-6.376400363E-1
6.313669353E2,3.740732094E-1,5.514035457E-1,-5.709874789E-1
6.313768993E2,4.744188121E-1,8.888761818E-1,-5.470644732E-1
6.313868623E2,6.737308786E-1,9.917947787E-1,-7.011466455E-1
6.313968263E2,8.948189264E-1,8.172337568E-1,-8.184298047E-1
6.314067903E2,9.787578267E-1,5.801350093E-1,-6.436370869E-1
6.314167533E2,9.867992831E-1,5.770061642E-1,-4.062924640E-1
6.314267173E2,1.029437399E0,9.961410141E-1,-1.699573629E-1
6.314366813E2,1.095144754E0,1.501776649E0,3.800120071E-2
6.314466443E2,1.027416455E0,1.896261976E0,1.218242531E-1
6.314566083E2,8.666717459E-1,2.391097219E0,-2.099135801E-2
6.314665713E2,5.611768012E-1,2.375168819E0,-4.753024726E-1
6.314765353E2,5.235273837E-1,2.154359245E0,-9.010967164E-1
6.314864993E2,4.983915192E-1,1.561434621E0,-1.164160025E0
6.314964623E2,4.921712512E-1,7.951277733E-1,-1.061356180E0
6.315064263E2,4.572112604E-1,1.224939054E-1,-5.740679383E-1
6.315163903E2,4.740545306E-1,-5.865511590E-1,-1.789043337E-2
6.315263533E2,4.653077538E-1,-1.259525335E0,4.876519382E-1
6.315363173E2,4.693812531E-1,-1.703295674E0,9.121121398E-1
6.315462813E2,4.990274404E-1,-2.048205968E0,1.204554491E0
6.315562443E2,5.320509795E-1,-2.264020266E0,1.353937110E0
6.315662083E2,5.929159994E-1,-2.364177223E0,1.448853792E0
6.315761723E2,6.864156090E-1,-2.227791502E0,1.527844706E0
6.315861353E2,7.006686357E-1,-1.935465218E0,1.528697522E0
6.315960993E2,6.244351961E-1,-1.553407563E0,1.452227051E0
6.316060633E2,5.875669666E-1,-1.069155196E0,1.281126850E0
6.316160263E2,4.567309847E-1,-5.884865874E-1,1.088508018E0
6.316259903E2,3.391955913E-1,-7.215639532E-2,8.319433048E-1
6.316359543E2,1.893355654E-1,5.254237819E-1,4.650340310E-1
6.316459173E2,1.804615203E-3,9.560811549E-1,1.205872746E-1
6.316558813E2,-1.358919778E-1,1.258951723E0,8.230979294E-3
6.316658453E2,-1.861617333E-1,1.426137067E0,2.963061914E-2
6.316758083E2,-1.476188612E-1,1.412247591E0,1.194004360E-1
6.316857723E2,-2.169859702E-2,1.240173390E0,8.989450872E-2
6.316957363E2,1.806855783E-1,1.023012478E0,-8.518092200E-2
6.317056993E2,4.293469755E-1,7.260481828E-1,-4.253264666E-3
6.317156633E2,6.207842678E-1,4.988095951E-1,7.309268072E-2
6.317256273E2,7.424716960E-1,3.226698250E-1,8.235569358E-2
6.317355903E2,7.880410210E-1,9.522599995E-2,2.158710158E-1
6.317455543E2,7.426419961E-1,-5.461474836E-2,2.899894443E-1
6.317555183E2,7.124735793E-1,-2.154658037E-1,3.558331856E-1
6.317654813E2,6.827336904E-1,-3.393466687E-1,4.403643358E-1
6.317754453E2,5.860523915E-1,-4.369747049E-1,4.792284393E-1
6.317854093E2,4.500689961E-1,-5.139152920E-1,4.142185110E-1
6.317953723E2,3.077081888E-1,-5.128709793E-1,2.868563600E-1
6.318053363E2,2.391473926E-1,-3.893853861E-1,1.889127204E-1
6.318153003E2,2.000681115E-1,-2.364175469E-1,1.098150954E-1
6.318252633E2,1.476998817E-1,-1.462394482E-1,5.794883072E-3
